,Date,Close,High,Low,Open,Volume
0,2020-06-04,70.3785171508789,71.72309429138843,69.96599205492319,71.4971694316438,26982000
1,2020-06-05,71.65840148925781,71.9709103787135,70.0461071028752,70.44520002096422,42642000
2,2020-06-08,72.05748748779297,72.10525562528537,70.88509140875318,70.974667107052,33878000
3,2020-06-09,72.25852966308594,73.04079279119881,71.77484210279437,71.91816171630913,33624000
4,2020-06-10,72.88652801513672,73.28810385800969,72.37198974644225,72.72778683921254,31762000
